numero_processo,dias_desde_ajuizamento,ano_ajuizamento,mes_ajuizamento,trimestre_ajuizamento,dia_semana_ajuizamento,grau,classe_categoria,tipo_vara,municipio_fortaleza,sistema,formato,qtd_assuntos,tem_medicamento,tem_tutela_urgencia,tem_obrigacao_fazer,tem_dano_moral,area_saude,assunto_principal,qtd_movimentos,velocidade_movimentos,movimentos_recentes,tipo_distribuicao,complexidade_score,tem_recurso
02000149720228060062,1313,2022,1,1,1,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,93,0.0708,0,Desconhecido,93,0
02000552320228060108,1313,2022,1,1,1,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,60,0.0457,0,Desconhecido,120,0
02000166720228060062,963,2022,1,1,1,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,42,0.0436,0,Desconhecido,42,0
02000225820228060035,967,2022,1,1,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,28,0.029,0,Desconhecido,56,0
02000736120228060167,953,2022,1,1,0,G1,Cumprimento Provisório de Sentença,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,24,0.0252,0,Desconhecido,24,0
02000112020228060038,953,2022,1,1,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,28,0.0294,0,Desconhecido,56,0
02000263820228060151,953,2022,1,1,0,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,10,0.0105,0,Desconhecido,10,0
02000190320228060133,953,2022,1,1,0,G1,Cumprimento de sentença,Outros,0,SAJ,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,23,0.0241,0,Desconhecido,46,0
02000389820228060071,964,2022,1,1,0,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,21,0.0218,0,Desconhecido,21,0
08000022220228060163,956,2022,1,1,4,G1,Ação Civil Pública,Outros,0,SAJ,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,29,0.0303,0,Desconhecido,58,0
02010957020228060001,956,2022,1,1,4,JE,Cumprimento de Sentença contra a Fazenda Pública,Fazenda_Publica,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,73,0.0764,0,Desconhecido,73,0
02003249220228060001,959,2022,1,1,1,G1,Procedimento Comum Cível,Outros,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,33,0.0344,0,Desconhecido,33,0
02911839120218060001,964,2021,12,4,3,G1,Procedimento Comum Cível,Fazenda_Publica,1,SAJ,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,13,0.0135,0,sorteio,26,0
00541928420218060071,964,2021,12,4,3,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,2,1,1,0,0,1,Fornecimento de medicamentos,51,0.0529,0,Desconhecido,102,0
06393723020218060000,964,2021,12,4,3,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,37,0.0384,0,Desconhecido,37,1
00156371120218060293,965,2021,12,4,2,G1,Cumprimento de sentença,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,107,0.1109,0,Desconhecido,107,0
02907923920218060001,966,2021,12,4,1,G1,Procedimento Comum Cível,Outros,1,SAJ,Eletrônico,3,1,0,1,0,1,Tutela de Urgência,40,0.0414,0,Desconhecido,120,0
02903394420218060001,1292,2021,12,4,0,G1,Procedimento Comum Cível,Outros,1,Pje,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,47,0.0364,0,Desconhecido,94,0
00511154520218060143,1357,2021,12,4,3,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Obrigação de Fazer / Não Fazer,67,0.0494,0,Desconhecido,134,0
00511146020218060143,1357,2021,12,4,3,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Obrigação de Fazer / Não Fazer,77,0.0567,0,Desconhecido,154,0
00512544220218060128,1332,2021,12,4,3,G1,Cumprimento de sentença,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,76,0.0571,0,Desconhecido,76,0
02892655220218060001,972,2021,12,4,2,G1,Procedimento Comum Cível,Outros,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,26,0.0267,0,Desconhecido,26,0
02890204120218060001,973,2021,12,4,1,G1,Procedimento Comum Cível,Outros,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,33,0.0339,0,Desconhecido,33,0
00509777520218060144,1393,2021,12,4,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,37,0.0266,0,Desconhecido,37,0
00503657920218060131,975,2021,12,4,6,G1,Outros,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,9,0.0092,0,sorteio,9,0
00522786720218060173,1338,2021,12,4,4,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Obrigação de Fazer / Não Fazer,60,0.0448,0,Desconhecido,120,0
02882712420218060001,977,2021,12,4,4,JE,Procedimento do Juizado Especial Cível,Fazenda_Publica,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,31,0.0317,0,Desconhecido,31,0
02883189520218060001,977,2021,12,4,4,JE,Procedimento Comum Cível,Fazenda_Publica,1,SAJ,Eletrônico,3,1,0,1,0,1,Obrigação de Fazer / Não Fazer,39,0.0399,0,Desconhecido,117,0
02882626220218060001,977,2021,12,4,4,JE,Procedimento do Juizado Especial Cível,Fazenda_Publica,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,32,0.0328,0,Desconhecido,32,0
00582362320218060112,988,2021,12,4,4,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,86,0.087,0,Desconhecido,86,0
00522769720218060173,988,2021,12,4,4,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,40,0.0405,0,Desconhecido,40,0
00517911520218060168,1303,2021,12,4,3,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,65,0.0499,0,Desconhecido,130,0
00515893420218060040,1272,2021,12,4,3,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Obrigação de Fazer / Não Fazer,37,0.0291,0,Desconhecido,74,0
02877707020218060001,1028,2021,12,4,3,G1,Cumprimento de sentença,Outros,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,137,0.1333,0,Desconhecido,137,0
02876823220218060001,978,2021,12,4,3,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,2,1,0,0,0,1,Assistência à Saúde,56,0.0573,0,Desconhecido,112,0
06387132120218060000,978,2021,12,4,3,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,2,1,0,0,0,1,Fornecimento de insumos,27,0.0276,0,Desconhecido,54,1
00505516320218060047,978,2021,12,4,3,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,24,0.0245,0,Desconhecido,48,0
00006188020188060127,978,2021,12,4,3,G2,Outros,Outros,0,SAJ,Eletrônico,3,1,0,0,0,1,Fornecimento de medicamentos,36,0.0368,0,Desconhecido,108,1
00505507820218060047,978,2021,12,4,3,G1,Cumprimento de sentença,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,85,0.0869,0,Desconhecido,170,0
00504148720218060045,1398,2021,12,4,2,G1,Cumprimento de Sentença contra a Fazenda Pública,Outros,0,Pje,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,101,0.0722,0,Desconhecido,202,0
00517266220218060154,1340,2021,12,4,2,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,109,0.0813,0,Desconhecido,109,0
00513983420218060122,1304,2021,12,4,2,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,52,0.0399,0,Desconhecido,52,0
02872172320218060001,979,2021,12,4,2,JE,Procedimento do Juizado Especial Cível,Fazenda_Publica,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,10,0.0102,0,Desconhecido,10,0
02873722620218060001,979,2021,12,4,2,JE,Procedimento do Juizado Especial Cível,Fazenda_Publica,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,16,0.0163,0,Desconhecido,16,0
02873056120218060001,979,2021,12,4,2,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,40,0.0409,0,Desconhecido,80,0
30014844420218060220,990,2021,12,4,2,JE,Procedimento do Juizado Especial Cível,Juizado_Especial,1,Pje,Eletrônico,3,1,0,0,1,1,Fornecimento de medicamentos,85,0.0859,0,Desconhecido,255,0
00511721120218060128,1399,2021,12,4,1,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,114,0.0815,0,Desconhecido,114,0
00513949420218060122,1341,2021,12,4,1,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,36,0.0268,0,Desconhecido,36,0
00513966420218060122,1341,2021,12,4,1,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,43,0.0321,0,Desconhecido,43,0
02867383020218060001,1156,2021,12,4,1,G1,Cumprimento de sentença,Infância_Juventude,1,SAJ,Eletrônico,2,1,1,0,0,1,Fornecimento de medicamentos,88,0.0761,0,sorteio,176,0
00505438620218060047,980,2021,12,4,1,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,32,0.0327,0,Desconhecido,64,0
02869886320218060001,980,2021,12,4,1,G1,Procedimento Comum Cível,Outros,1,SAJ,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,73,0.0745,0,Desconhecido,146,0
02866941120218060001,980,2021,12,4,1,G1,Cumprimento de sentença,Infância_Juventude,1,SAJ,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,183,0.1867,0,Desconhecido,366,0
01739720520198060001,980,2021,12,4,1,G2,Apelação Cível,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,66,0.0673,0,Desconhecido,66,1
02863563720218060001,981,2021,12,4,0,JE,Procedimento do Juizado Especial Cível,Fazenda_Publica,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,22,0.0224,0,Desconhecido,22,0
02861944220218060001,1402,2021,12,4,5,G1,Procedimento Comum Cível,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,146,0.1041,0,Desconhecido,146,0
00509603220218060114,1344,2021,12,4,5,G1,Cumprimento de sentença,Outros,0,SAJ,Eletrônico,2,1,1,0,0,1,Fornecimento de medicamentos,80,0.0595,0,Desconhecido,160,0
02861269220218060001,1345,2021,12,4,4,G1,Procedimento Comum Cível,Outros,1,SAJ,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,105,0.0781,0,Desconhecido,210,0
00508888820218060132,984,2021,12,4,4,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,32,0.0325,0,Desconhecido,32,0
02859987220218060001,984,2021,12,4,4,JE,Procedimento do Juizado Especial Cível,Fazenda_Publica,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,37,0.0376,0,Desconhecido,37,0
00539676420218060071,1346,2021,12,4,3,G1,Cumprimento de Sentença contra a Fazenda Pública,Outros,0,Pje,Eletrônico,2,1,1,0,0,1,Fornecimento de medicamentos,180,0.1337,0,Desconhecido,360,0
00529097720218060151,1346,2021,12,4,3,G1,Cumprimento de Sentença contra a Fazenda Pública,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,125,0.0929,0,Desconhecido,125,0
06383218120218060000,985,2021,12,4,3,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,40,0.0406,0,Desconhecido,40,1
06383486420218060000,985,2021,12,4,3,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,62,0.0629,0,Desconhecido,62,1
00508081820218060038,986,2021,12,4,2,G1,Cumprimento de Sentença contra a Fazenda Pública,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,18,0.0183,0,Desconhecido,18,0
02008919420208060001,986,2021,12,4,2,G2,Apelação Cível,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,62,0.0629,0,Desconhecido,62,1
02848624020218060001,1348,2021,12,4,1,G1,Procedimento Comum Cível,Outros,1,Pje,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,150,0.1113,0,Desconhecido,300,0
00505273520218060047,998,2021,12,4,1,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,3,1,0,1,0,1,Fornecimento de insumos,69,0.0691,0,Desconhecido,207,0
06381251420218060000,988,2021,12,4,0,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,32,0.0324,0,Desconhecido,32,1
06381303620218060000,988,2021,12,4,0,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,64,0.0648,0,Desconhecido,64,1
02077249420218060001,988,2021,12,4,0,TR,Recurso Inominado Cível,Fazenda_Publica,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,27,0.0273,0,Desconhecido,27,1
30022835220218060167,1000,2021,12,4,0,JE,Procedimento do Juizado Especial Cível,Juizado_Especial,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,45,0.045,0,Desconhecido,45,0
00505318920218060106,1351,2021,12,4,5,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,3,1,1,0,0,1,Urgência,53,0.0392,0,Desconhecido,159,0
00527498620218060075,1352,2021,12,4,4,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,46,0.034,0,Desconhecido,92,0
00505178820218060047,1353,2021,12,4,3,G1,Cumprimento de sentença,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,102,0.0754,0,Desconhecido,204,0
00514476120218060062,1353,2021,12,4,3,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,62,0.0458,0,Desconhecido,62,0
00524791420218060091,992,2021,12,4,3,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,67,0.0675,0,Desconhecido,67,0
00503934120218060036,992,2021,12,4,3,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,57,0.0575,0,Desconhecido,114,0
06378844020218060000,1004,2021,12,4,3,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,48,0.0478,0,Desconhecido,48,1
02831874220218060001,1354,2021,12,4,2,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,2,1,0,1,0,1,Obrigação de Fazer / Não Fazer,66,0.0487,0,Desconhecido,132,0
02831987120218060001,993,2021,12,4,2,JE,Procedimento do Juizado Especial Cível,Fazenda_Publica,1,SAJ,Eletrônico,2,1,0,1,0,1,Obrigação de Fazer / Não Fazer,39,0.0393,0,Desconhecido,78,0
00517682220218060119,1380,2021,11,4,1,G1,Cumprimento de Sentença contra a Fazenda Pública,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Obrigação de Fazer / Não Fazer,83,0.0601,0,Desconhecido,166,0
00575042720218060117,1319,2021,11,4,1,G1,Cumprimento de sentença,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,163,0.1236,0,Desconhecido,326,0
06377259720218060000,1308,2021,11,4,1,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,48,0.0367,0,Desconhecido,48,1
02826504620218060001,994,2021,11,4,1,JE,Procedimento do Juizado Especial Cível,Fazenda_Publica,1,SAJ,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,10,0.0101,0,Desconhecido,20,0
00505143620218060047,995,2021,11,4,0,G1,Cumprimento de sentença,Outros,0,SAJ,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,56,0.0563,0,Desconhecido,112,0
00505126620218060047,995,2021,11,4,0,G1,Cumprimento de sentença,Outros,0,SAJ,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,19,0.0191,0,Desconhecido,38,0
02824556120218060001,995,2021,11,4,0,G1,Procedimento Comum Cível,Fazenda_Publica,1,SAJ,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,27,0.0271,0,Desconhecido,54,0
02822417020218060001,996,2021,11,4,6,JE,Procedimento Comum Cível,Fazenda_Publica,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,37,0.0371,0,sorteio,37,0
02820753820218060001,998,2021,11,4,4,JE,Procedimento Comum Cível,Fazenda_Publica,1,SAJ,Eletrônico,2,1,0,0,0,1,Tratamento médico-hospitalar,26,0.0261,0,Desconhecido,52,0
02820234220218060001,998,2021,11,4,4,G1,Procedimento Comum Cível,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,141,0.1413,0,Desconhecido,141,0
00503881920218060036,1418,2021,11,4,3,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,121,0.0853,0,Desconhecido,242,0
00507776220218060049,999,2021,11,4,3,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,48,0.048,0,Desconhecido,96,0
00510087420218060054,1419,2021,11,4,2,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,47,0.0331,0,Desconhecido,47,0
01784127820188060001,1200,2021,11,4,2,G2,Apelação Cível,Outros,0,SAJ,Eletrônico,2,1,0,0,0,1,Tratamento médico-hospitalar,58,0.0483,0,Desconhecido,116,1
02812292120218060001,1000,2021,11,4,2,JE,Procedimento do Juizado Especial da Fazenda Pública,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,51,0.051,0,Desconhecido,51,0
00015354220198060070,1000,2021,11,4,2,G2,Outros,Outros,0,SAJ,Eletrônico,3,1,0,0,0,1,Assistência Social,24,0.024,0,Desconhecido,72,1
02810967620218060001,1000,2021,11,4,2,JE,Procedimento do Juizado Especial Cível,Fazenda_Publica,1,SAJ,Eletrônico,2,1,0,1,0,1,Obrigação de Fazer / Não Fazer,10,0.01,0,Desconhecido,20,0
00510390620218060051,1000,2021,11,4,2,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,18,0.018,0,sorteio,36,0
30012811820218060112,1011,2021,11,4,2,JE,Procedimento do Juizado Especial Cível,Juizado_Especial,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,16,0.0158,0,Desconhecido,16,0
00503760520218060036,1079,2021,11,4,1,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Obrigação de Fazer / Não Fazer,85,0.0788,0,Desconhecido,170,0
30015249220218060004,1012,2021,11,4,1,JE,Procedimento do Juizado Especial Cível,Juizado_Especial,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,46,0.0455,0,Desconhecido,46,0
00509861620218060054,1002,2021,11,4,0,G1,Procedimento do Juizado Especial da Fazenda Pública,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,47,0.0469,0,Desconhecido,47,0
02803293820218060001,1002,2021,11,4,0,G1,Procedimento Comum Cível,Outros,1,SAJ,Eletrônico,5,1,1,0,1,1,Indenização por Dano Moral,29,0.0289,0,Desconhecido,145,0
30009079620218060016,1014,2021,11,4,6,JE,Procedimento do Juizado Especial Cível,Juizado_Especial,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,30,0.0296,0,Desconhecido,30,0
02801475220218060001,1004,2021,11,4,5,JE,Procedimento do Juizado Especial Cível,Fazenda_Publica,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,29,0.0289,0,Desconhecido,29,0
06371525920218060000,1005,2021,11,4,4,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,37,0.0368,0,Desconhecido,37,1
06370642120218060000,1006,2021,11,4,3,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,53,0.0527,0,Desconhecido,53,1
02793784420218060001,1006,2021,11,4,3,G1,Procedimento Comum Cível,Outros,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,35,0.0348,0,Desconhecido,35,0
02071674420208060001,1006,2021,11,4,3,G2,Apelação Cível,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,29,0.0288,0,Desconhecido,29,1
02514459620218060001,1006,2021,11,4,3,G2,Apelação Cível,Outros,0,SAJ,Eletrônico,2,1,0,1,0,1,Obrigação de Fazer / Não Fazer,60,0.0596,0,Desconhecido,120,1
06370910420218060000,1006,2021,11,4,3,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,66,0.0656,0,Desconhecido,132,1
30013570920218060220,1017,2021,11,4,3,JE,Procedimento do Juizado Especial Cível,Juizado_Especial,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,27,0.0265,0,Desconhecido,27,0
00513212420218060090,1368,2021,11,4,2,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,39,0.0285,0,Desconhecido,39,0
06370019320218060000,1007,2021,11,4,2,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,69,0.0685,0,Desconhecido,69,1
00503155320218060131,1007,2021,11,4,2,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,16,0.0159,0,Desconhecido,32,0
02800033120208060125,1007,2021,11,4,2,G2,Outros,Outros,0,SAJ,Eletrônico,2,1,0,0,0,1,Fornecimento de medicamentos,24,0.0238,0,Desconhecido,48,1
00516738920218060119,1019,2021,11,4,2,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,76,0.0746,0,Desconhecido,76,0
00507447220218060049,1394,2021,11,4,1,G1,Cumprimento de Sentença contra a Fazenda Pública,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Obrigação de Fazer / Não Fazer,117,0.0839,0,Desconhecido,234,0
02789003620218060001,1369,2021,11,4,1,G1,Procedimento Comum Cível,Fazenda_Publica,1,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,69,0.0504,0,Desconhecido,69,0
02786795320218060001,1008,2021,11,4,1,JE,Procedimento do Juizado Especial Cível,Fazenda_Publica,1,SAJ,Eletrônico,2,1,0,1,0,1,Obrigação de Fazer / Não Fazer,46,0.0456,0,Desconhecido,92,0
00504762420218060047,1370,2021,11,4,0,G1,Cumprimento de sentença,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,84,0.0613,0,Desconhecido,84,0
00510461320218060143,1303,2021,11,4,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,45,0.0345,0,Desconhecido,90,0
00503674320218060036,1009,2021,11,4,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,49,0.0486,0,Desconhecido,98,0
00504770920218060047,1009,2021,11,4,0,G1,Cumprimento de Sentença contra a Fazenda Pública,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,87,0.0862,0,Desconhecido,174,0
00504753920218060047,1009,2021,11,4,0,G1,Cumprimento de sentença,Outros,0,SAJ,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,194,0.1923,0,Desconhecido,388,0
00512645020218060043,1013,2021,11,4,3,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,53,0.0523,0,Desconhecido,53,0
02780091520218060001,1013,2021,11,4,3,JE,Procedimento do Juizado Especial Cível,Fazenda_Publica,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,40,0.0395,0,Desconhecido,40,0
06366684420218060000,1014,2021,11,4,2,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,35,0.0345,0,Desconhecido,35,1
00510427320218060143,1014,2021,11,4,2,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,36,0.0355,0,Desconhecido,72,0
00569016620218060112,1025,2021,11,4,2,G1,Procedimento Comum Cível,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,98,0.0956,0,Desconhecido,98,0
02772981020218060001,1015,2021,11,4,1,G1,Procedimento Comum Cível,Outros,1,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,42,0.0414,0,Desconhecido,42,0
00510331420218060143,1435,2021,11,4,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,2,1,0,1,0,1,Fornecimento de medicamentos,64,0.0446,0,Desconhecido,128,0
00526074820218060151,1402,2021,11,4,0,G1,Cumprimento Provisório de Sentença,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,70,0.0499,0,Desconhecido,70,0
00519945920218060173,1377,2021,11,4,0,G1,Procedimento Comum Cível,Outros,0,Pje,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,63,0.0458,0,Desconhecido,63,0
06364727420218060000,1016,2021,11,4,0,G2,Agravo de Instrumento,Outros,0,SAJ,Eletrônico,1,1,0,0,0,1,Fornecimento de medicamentos,23,0.0226,0,Desconhecido,23,1
02767533720218060001,1028,2021,11,4,6,G1,Procedimento Comum Cível,Outros,1,SAJ,Eletrônico,2,1,0,0,1,1,Fornecimento de medicamentos,57,0.0554,0,Desconhecido,114,0
30013086520218060220,1028,2021,11,4,6,JE,Procedimento do Juizado Especial Cível,Juizado_Especial,1,Pje,Eletrônico,3,1,1,1,0,1,Obrigação de Fazer / Não Fazer,61,0.0593,0,Desconhecido,183,0
